county_fips_code,never,rarely,sometimes,frequently,always
35049,0.008,0.016,0.031,0.143,0.803
17157,0.008,0.032,0.117,0.391,0.452
26103,0.016,0.045,0.11,0.251,0.578
51057,0.016,0.081,0.181,0.16,0.563
06081,0.016,0.013,0.058,0.126,0.786
48491,0.016,0.033,0.065,0.177,0.708
08017,0.016,0.187,0.106,0.398,0.292
17115,0.016,0.062,0.088,0.286,0.549
25005,0.016,0.02,0.056,0.161,0.747
53033,0.016,0.02,0.05,0.191,0.724
12041,0.016,0.151,0.069,0.324,0.44
23011,0.016,0.074,0.125,0.245,0.54
36065,0.016,0.025,0.033,0.153,0.774
42049,0.016,0.025,0.057,0.136,0.766
48121,0.016,0.025,0.046,0.204,0.709
12093,0.016,0.034,0.064,0.171,0.715
37115,0.016,0.034,0.08,0.178,0.692
13243,0.016,0.065,0.05,0.2,0.669
48137,0.016,0.047,0.145,0.101,0.691
17057,0.016,0.03,0.311,0.199,0.444
48473,0.016,0.06,0.07,0.236,0.618
08039,0.016,0.044,0.19,0.246,0.505
34035,0.016,0.027,0.046,0.12,0.791
42091,0.016,0.019,0.044,0.16,0.761
48373,0.016,0.099,0.052,0.144,0.689
44003,0.016,0.003,0.05,0.123,0.807
41005,0.016,0.024,0.071,0.168,0.721
42079,0.016,0.024,0.045,0.136,0.779
42053,0.016,0.008,0.158,0.196,0.622
21215,0.032,0.058,0.047,0.41,0.453
28069,0.032,0.021,0.082,0.177,0.687
53037,0.032,0.084,0.033,0.179,0.672
53025,0.032,0.052,0.108,0.146,0.661
12086,0.032,0.023,0.06,0.128,0.756
42043,0.032,0.023,0.258,0.147,0.539
12129,0.032,0.092,0.172,0.275,0.429
26049,0.032,0.043,0.104,0.288,0.533
06099,0.032,0.028,0.062,0.173,0.705
40145,0.032,0.112,0.175,0.306,0.375
51510,0.032,0.02,0.065,0.17,0.712
26097,0.032,0.04,0.073,0.256,0.599
48431,0.032,0.077,0.067,0.252,0.572
19013,0.032,0.053,0.18,0.289,0.447
48125,0.032,0.071,0.111,0.254,0.532
48305,0.032,0.068,0.054,0.222,0.624
36077,0.032,0.065,0.027,0.096,0.779
37101,0.032,0.022,0.113,0.151,0.682
13153,0.032,0.079,0.136,0.172,0.581
08001,0.032,0.027,0.071,0.185,0.685
17163,0.032,0.027,0.037,0.138,0.767
08111,0.032,0.038,0.097,0.27,0.563
29157,0.032,0.102,0.156,0.302,0.408
19117,0.032,0.204,0.196,0.185,0.384
41025,0.032,0.099,0.114,0.157,0.598
34011,0.032,0.006,0.058,0.142,0.762
19097,0.032,0.096,0.229,0.232,0.411
05109,0.064,0.061,0.2,0.176,0.501
19129,0.064,0.084,0.091,0.281,0.481
40023,0.064,0.113,0.119,0.251,0.454
51775,0.064,0.039,0.068,0.199,0.63
42097,0.064,0.013,0.078,0.197,0.649
27025,0.064,0.104,0.165,0.253,0.414
55063,0.064,0.072,0.076,0.289,0.498
51009,0.064,0.033,0.074,0.204,0.625
31035,0.064,0.132,0.124,0.28,0.4
48181,0.064,0.063,0.095,0.247,0.53
22091,0.064,0.126,0.138,0.237,0.434
05091,0.064,0.124,0.106,0.219,0.487
27141,0.064,0.175,0.175,0.239,0.346
13201,0.064,0.056,0.182,0.159,0.539
21183,0.064,0.145,0.109,0.19,0.492
02240,0.064,0.071,0.14,0.272,0.453
55015,0.064,0.1,0.141,0.33,0.365
06035,0.064,0.068,0.162,0.225,0.482
47097,0.064,0.094,0.191,0.142,0.508
39169,0.064,0.082,0.144,0.245,0.466
48253,0.064,0.079,0.121,0.193,0.543
12063,0.064,0.108,0.129,0.174,0.526
22097,0.064,0.105,0.117,0.199,0.515
51035,0.064,0.073,0.084,0.285,0.496
37103,0.064,0.051,0.208,0.233,0.445
41011,0.128,0.061,0.136,0.099,0.577
20153,0.128,0.174,0.209,0.22,0.268
13123,0.128,0.042,0.087,0.198,0.545
29083,0.128,0.147,0.117,0.345,0.262
30065,0.128,0.178,0.169,0.257,0.268
40019,0.128,0.169,0.138,0.213,0.351
18135,0.128,0.13,0.228,0.179,0.336
46077,0.128,0.13,0.217,0.184,0.341
55117,0.128,0.114,0.174,0.199,0.385
13083,0.128,0.222,0.13,0.249,0.27
45085,0.128,0.054,0.154,0.182,0.483
20199,0.128,0.21,0.154,0.246,0.262
20019,0.128,0.137,0.185,0.214,0.337
46013,0.256,0.098,0.142,0.166,0.338
31157,0.256,0.132,0.113,0.245,0.255
27011,0.256,0.121,0.185,0.146,0.292
46037,0.256,0.14,0.175,0.118,0.311
48211,0.189,0.125,0.139,0.138,0.409
56029,0.189,0.153,0.191,0.205,0.262
20003,0.189,0.063,0.137,0.267,0.344
29023,0.189,0.175,0.16,0.135,0.342
38057,0.189,0.197,0.111,0.266,0.237
38055,0.189,0.185,0.107,0.273,0.246
46043,0.189,0.108,0.269,0.146,0.289
31139,0.253,0.11,0.185,0.142,0.311
38069,0.253,0.136,0.12,0.246,0.246
